country,year,value,indicator
KOR,2010,1.606445,GGXCNL_NGDP
KOR,2011,1.720757,GGXCNL_NGDP
KOR,2012,1.630586,GGXCNL_NGDP
KOR,2013,0.789465,GGXCNL_NGDP
KOR,2014,0.572968,GGXCNL_NGDP
KOR,2015,0.496847,GGXCNL_NGDP
KOR,2016,1.563098,GGXCNL_NGDP
KOR,2017,2.076636,GGXCNL_NGDP
KOR,2018,2.424096,GGXCNL_NGDP
KOR,2019,0.350633,GGXCNL_NGDP
KOR,2020,-2.105354,GGXCNL_NGDP
KOR,2021,-0.018633,GGXCNL_NGDP
KOR,2022,-1.491749,GGXCNL_NGDP
KOR,2023,-0.669244,GGXCNL_NGDP
KOR,2024,-0.783188,GGXCNL_NGDP
KOR,2025,-1.431953,GGXCNL_NGDP
KOR,2026,-1.460378,GGXCNL_NGDP
KOR,2027,-1.315646,GGXCNL_NGDP
KOR,2028,-1.275654,GGXCNL_NGDP
KOR,2029,-1.082926,GGXCNL_NGDP
KOR,2030,-1.08844,GGXCNL_NGDP
KOR,2031,-1.079033,GGXCNL_NGDP
MEX,1990,-3.110798,GGXCNL_NGDP
MEX,1991,1.491745,GGXCNL_NGDP
MEX,1992,2.259255,GGXCNL_NGDP
MEX,1993,-1.514246,GGXCNL_NGDP
MEX,1994,-2.254819,GGXCNL_NGDP
MEX,1995,-2.277885,GGXCNL_NGDP
MEX,1996,-3.655445,GGXCNL_NGDP
MEX,1997,-3.476323,GGXCNL_NGDP
MEX,1998,-4.491423,GGXCNL_NGDP
MEX,1999,-4.489359,GGXCNL_NGDP
MEX,2000,-2.68523,GGXCNL_NGDP
MEX,2001,-2.572843,GGXCNL_NGDP
MEX,2002,-2.181312,GGXCNL_NGDP
MEX,2003,-2.244053,GGXCNL_NGDP
MEX,2004,-1.346256,GGXCNL_NGDP
MEX,2005,-1.433871,GGXCNL_NGDP
MEX,2006,-1.225889,GGXCNL_NGDP
MEX,2007,-1.458331,GGXCNL_NGDP
MEX,2008,-0.681301,GGXCNL_NGDP
MEX,2009,-3.935327,GGXCNL_NGDP
MEX,2010,-3.803804,GGXCNL_NGDP
MEX,2011,-3.204128,GGXCNL_NGDP
MEX,2012,-3.565958,GGXCNL_NGDP
MEX,2013,-3.559062,GGXCNL_NGDP
MEX,2014,-4.371295,GGXCNL_NGDP
MEX,2015,-3.858791,GGXCNL_NGDP
MEX,2016,-2.681409,GGXCNL_NGDP
MEX,2017,-1.034048,GGXCNL_NGDP
MEX,2018,-2.138586,GGXCNL_NGDP
MEX,2019,-2.265984,GGXCNL_NGDP
MEX,2020,-4.290094,GGXCNL_NGDP
MEX,2021,-3.746692,GGXCNL_NGDP
MEX,2022,-4.322423,GGXCNL_NGDP
MEX,2023,-4.297756,GGXCNL_NGDP
MEX,2024,-5.777244,GGXCNL_NGDP
MEX,2025,-4.858757,GGXCNL_NGDP
MEX,2026,-4.373028,GGXCNL_NGDP
MEX,2027,-3.5,GGXCNL_NGDP
MEX,2028,-3.0,GGXCNL_NGDP
MEX,2029,-3.0,GGXCNL_NGDP
MEX,2030,-3.0,GGXCNL_NGDP
MEX,2031,-3.0,GGXCNL_NGDP
NLD,1980,-4.191911,GGXCNL_NGDP
NLD,1981,-5.173499,GGXCNL_NGDP
NLD,1982,-5.838161,GGXCNL_NGDP
NLD,1983,-5.614805,GGXCNL_NGDP
NLD,1984,-6.258917,GGXCNL_NGDP
NLD,1985,-4.285413,GGXCNL_NGDP
NLD,1986,-4.236668,GGXCNL_NGDP
NLD,1987,-5.2704,GGXCNL_NGDP
NLD,1988,-4.35347,GGXCNL_NGDP
NLD,1989,-5.087859,GGXCNL_NGDP
NLD,1990,-4.07734,GGXCNL_NGDP
NLD,1991,-2.05274,GGXCNL_NGDP
NLD,1992,-3.122163,GGXCNL_NGDP
NLD,1993,-3.134699,GGXCNL_NGDP
NLD,1994,-3.534703,GGXCNL_NGDP
NLD,1995,-8.7237,GGXCNL_NGDP
NLD,1996,-1.906169,GGXCNL_NGDP
NLD,1997,-1.601472,GGXCNL_NGDP
NLD,1998,-1.335228,GGXCNL_NGDP
NLD,1999,0.282761,GGXCNL_NGDP
NLD,2000,1.135803,GGXCNL_NGDP
NLD,2001,-0.467759,GGXCNL_NGDP
NLD,2002,-2.230061,GGXCNL_NGDP
NLD,2003,-3.191876,GGXCNL_NGDP
NLD,2004,-1.824961,GGXCNL_NGDP
NLD,2005,-0.514715,GGXCNL_NGDP
NLD,2006,0.041025,GGXCNL_NGDP
NLD,2007,-0.162498,GGXCNL_NGDP
NLD,2008,-0.057577,GGXCNL_NGDP
NLD,2009,-5.060356,GGXCNL_NGDP
NLD,2010,-5.304795,GGXCNL_NGDP
NLD,2011,-4.421559,GGXCNL_NGDP
NLD,2012,-3.833603,GGXCNL_NGDP
NLD,2013,-2.872438,GGXCNL_NGDP
NLD,2014,-2.173064,GGXCNL_NGDP
NLD,2015,-1.835163,GGXCNL_NGDP
NLD,2016,0.225223,GGXCNL_NGDP
NLD,2017,1.354179,GGXCNL_NGDP
NLD,2018,1.49478,GGXCNL_NGDP
NLD,2019,1.908488,GGXCNL_NGDP
NLD,2020,-3.716886,GGXCNL_NGDP
NLD,2021,-2.259548,GGXCNL_NGDP
NLD,2022,0.002214,GGXCNL_NGDP
NLD,2023,-0.371096,GGXCNL_NGDP
NLD,2024,-0.94489,GGXCNL_NGDP
NLD,2025,-1.841344,GGXCNL_NGDP
NLD,2026,-2.656701,GGXCNL_NGDP
NLD,2027,-2.064455,GGXCNL_NGDP
NLD,2028,-2.066706,GGXCNL_NGDP
NLD,2029,-2.386046,GGXCNL_NGDP
NLD,2030,-2.458936,GGXCNL_NGDP
NLD,2031,-2.611213,GGXCNL_NGDP
NZL,1985,-6.952944,GGXCNL_NGDP
NZL,1986,-5.314742,GGXCNL_NGDP
NZL,1987,-3.414241,GGXCNL_NGDP
NZL,1988,-1.8672,GGXCNL_NGDP
NZL,1989,-2.14415,GGXCNL_NGDP
NZL,1990,-2.719969,GGXCNL_NGDP
NZL,1991,-6.122401,GGXCNL_NGDP
NZL,1992,-6.248207,GGXCNL_NGDP
NZL,1993,-1.512675,GGXCNL_NGDP
NZL,1994,1.999722,GGXCNL_NGDP
NZL,1995,3.701569,GGXCNL_NGDP
NZL,1996,2.580934,GGXCNL_NGDP
NZL,1997,1.242635,GGXCNL_NGDP
NZL,1998,-0.46873,GGXCNL_NGDP
NZL,1999,-1.103638,GGXCNL_NGDP
NZL,2000,0.178577,GGXCNL_NGDP
NZL,2001,1.29271,GGXCNL_NGDP
NZL,2002,2.555545,GGXCNL_NGDP
NZL,2003,3.686684,GGXCNL_NGDP
NZL,2004,4.494488,GGXCNL_NGDP
NZL,2005,5.131271,GGXCNL_NGDP
NZL,2006,4.621348,GGXCNL_NGDP
NZL,2007,3.600516,GGXCNL_NGDP
NZL,2008,1.476413,GGXCNL_NGDP
NZL,2009,-1.800345,GGXCNL_NGDP
NZL,2010,-5.491299,GGXCNL_NGDP
NZL,2011,-4.941521,GGXCNL_NGDP
NZL,2012,-2.175139,GGXCNL_NGDP
NZL,2013,-1.277955,GGXCNL_NGDP
NZL,2014,-0.327814,GGXCNL_NGDP
NZL,2015,0.37361,GGXCNL_NGDP
NZL,2016,0.982982,GGXCNL_NGDP
NZL,2017,1.383038,GGXCNL_NGDP
NZL,2018,1.311716,GGXCNL_NGDP
NZL,2019,-2.435568,GGXCNL_NGDP
NZL,2020,-4.213708,GGXCNL_NGDP
NZL,2021,-3.349651,GGXCNL_NGDP
NZL,2022,-3.96235,GGXCNL_NGDP
NZL,2023,-3.224987,GGXCNL_NGDP
NZL,2024,-3.207106,GGXCNL_NGDP
NZL,2025,-3.85991,GGXCNL_NGDP
NZL,2026,-3.917994,GGXCNL_NGDP
NZL,2027,-3.146654,GGXCNL_NGDP
NZL,2028,-2.126572,GGXCNL_NGDP
NZL,2029,-1.30472,GGXCNL_NGDP
NZL,2030,-0.917622,GGXCNL_NGDP
NZL,2031,-0.624865,GGXCNL_NGDP
POL,1995,-4.377176,GGXCNL_NGDP
POL,1996,-4.824008,GGXCNL_NGDP
POL,1997,-4.592031,GGXCNL_NGDP
POL,1998,-4.239725,GGXCNL_NGDP
POL,1999,-2.291895,GGXCNL_NGDP
POL,2000,-3.984457,GGXCNL_NGDP
POL,2001,-4.713353,GGXCNL_NGDP
POL,2002,-4.786333,GGXCNL_NGDP
POL,2003,-5.995716,GGXCNL_NGDP
POL,2004,-4.999088,GGXCNL_NGDP
POL,2005,-3.92586,GGXCNL_NGDP
POL,2006,-3.527035,GGXCNL_NGDP
POL,2007,-1.879279,GGXCNL_NGDP
POL,2008,-3.595359,GGXCNL_NGDP
POL,2009,-7.236313,GGXCNL_NGDP
POL,2010,-7.429753,GGXCNL_NGDP
POL,2011,-4.974457,GGXCNL_NGDP
POL,2012,-3.795365,GGXCNL_NGDP
POL,2013,-4.246085,GGXCNL_NGDP
POL,2014,-3.662159,GGXCNL_NGDP
POL,2015,-2.594525,GGXCNL_NGDP
POL,2016,-2.383138,GGXCNL_NGDP
POL,2017,-1.485896,GGXCNL_NGDP
POL,2018,-0.244847,GGXCNL_NGDP
POL,2019,-0.733609,GGXCNL_NGDP
POL,2020,-6.853173,GGXCNL_NGDP
POL,2021,-1.67566,GGXCNL_NGDP
POL,2022,-3.369205,GGXCNL_NGDP
POL,2023,-5.195601,GGXCNL_NGDP
POL,2024,-6.47509,GGXCNL_NGDP
POL,2025,-7.011462,GGXCNL_NGDP
POL,2026,-6.745638,GGXCNL_NGDP
POL,2027,-6.36511,GGXCNL_NGDP
POL,2028,-5.71965,GGXCNL_NGDP
POL,2029,-5.392353,GGXCNL_NGDP
POL,2030,-5.023432,GGXCNL_NGDP
POL,2031,-4.811471,GGXCNL_NGDP
PRT,1986,-10.270663,GGXCNL_NGDP
PRT,1987,-8.478815,GGXCNL_NGDP
PRT,1988,-4.315867,GGXCNL_NGDP
PRT,1989,-3.481363,GGXCNL_NGDP
PRT,1990,-6.82428,GGXCNL_NGDP
PRT,1991,-7.930081,GGXCNL_NGDP
PRT,1992,-5.194263,GGXCNL_NGDP
PRT,1993,-8.058312,GGXCNL_NGDP
PRT,1994,-7.368755,GGXCNL_NGDP
PRT,1995,-5.143257,GGXCNL_NGDP
PRT,1996,-4.632086,GGXCNL_NGDP
PRT,1997,-3.653752,GGXCNL_NGDP
PRT,1998,-4.304319,GGXCNL_NGDP
PRT,1999,-2.928352,GGXCNL_NGDP
PRT,2000,-3.317817,GGXCNL_NGDP
PRT,2001,-4.678761,GGXCNL_NGDP
PRT,2002,-3.699597,GGXCNL_NGDP
PRT,2003,-5.567986,GGXCNL_NGDP
PRT,2004,-5.912369,GGXCNL_NGDP
PRT,2005,-6.051483,GGXCNL_NGDP
PRT,2006,-4.064139,GGXCNL_NGDP
PRT,2007,-2.908762,GGXCNL_NGDP
PRT,2008,-3.810722,GGXCNL_NGDP
PRT,2009,-9.874242,GGXCNL_NGDP
PRT,2010,-11.418372,GGXCNL_NGDP
PRT,2011,-7.726952,GGXCNL_NGDP
PRT,2012,-6.202433,GGXCNL_NGDP
PRT,2013,-5.213581,GGXCNL_NGDP
PRT,2014,-7.316042,GGXCNL_NGDP
PRT,2015,-4.371864,GGXCNL_NGDP
PRT,2016,-1.943355,GGXCNL_NGDP
PRT,2017,-3.002203,GGXCNL_NGDP
PRT,2018,-0.425776,GGXCNL_NGDP
PRT,2019,0.116066,GGXCNL_NGDP
PRT,2020,-5.75224,GGXCNL_NGDP
PRT,2021,-2.825517,GGXCNL_NGDP
PRT,2022,-0.310411,GGXCNL_NGDP
PRT,2023,1.257166,GGXCNL_NGDP
PRT,2024,0.500873,GGXCNL_NGDP
PRT,2025,0.308732,GGXCNL_NGDP
PRT,2026,-0.139525,GGXCNL_NGDP
PRT,2027,-0.163287,GGXCNL_NGDP
PRT,2028,-0.52359,GGXCNL_NGDP
PRT,2029,-0.860706,GGXCNL_NGDP
PRT,2030,-1.212905,GGXCNL_NGDP
PRT,2031,-1.582913,GGXCNL_NGDP
TUR,2000,-8.35613,GGXCNL_NGDP
TUR,2001,-11.642817,GGXCNL_NGDP
TUR,2002,-11.314451,GGXCNL_NGDP
TUR,2003,-7.552694,GGXCNL_NGDP
TUR,2004,-4.108609,GGXCNL_NGDP
TUR,2005,-0.746009,GGXCNL_NGDP
TUR,2006,-0.217466,GGXCNL_NGDP
TUR,2007,-1.367905,GGXCNL_NGDP
TUR,2008,-2.129897,GGXCNL_NGDP
TUR,2009,-5.141737,GGXCNL_NGDP
TUR,2010,-2.993648,GGXCNL_NGDP
TUR,2011,-0.351867,GGXCNL_NGDP
TUR,2012,-1.776907,GGXCNL_NGDP
TUR,2013,-1.206036,GGXCNL_NGDP
TUR,2014,-0.96339,GGXCNL_NGDP
TUR,2015,-0.511719,GGXCNL_NGDP
TUR,2016,-1.676602,GGXCNL_NGDP
TUR,2017,-1.867114,GGXCNL_NGDP
TUR,2018,-3.096947,GGXCNL_NGDP
TUR,2019,-4.690477,GGXCNL_NGDP
TUR,2020,-4.635632,GGXCNL_NGDP
TUR,2021,-2.976062,GGXCNL_NGDP
TUR,2022,-1.09575,GGXCNL_NGDP
TUR,2023,-5.192117,GGXCNL_NGDP
TUR,2024,-4.510172,GGXCNL_NGDP
TUR,2025,-2.781226,GGXCNL_NGDP
TUR,2026,-3.380437,GGXCNL_NGDP
TUR,2027,-3.665861,GGXCNL_NGDP
TUR,2028,-3.513556,GGXCNL_NGDP
TUR,2029,-2.895341,GGXCNL_NGDP
TUR,2030,-2.788023,GGXCNL_NGDP
TUR,2031,-2.682841,GGXCNL_NGDP
USA,2001,-0.544239,GGXCNL_NGDP
USA,2002,-3.821257,GGXCNL_NGDP
USA,2003,-4.770596,GGXCNL_NGDP
USA,2004,-4.243747,GGXCNL_NGDP
USA,2005,-3.074997,GGXCNL_NGDP
USA,2006,-2.036053,GGXCNL_NGDP
USA,2007,-2.913008,GGXCNL_NGDP
USA,2008,-6.612479,GGXCNL_NGDP
USA,2009,-13.176825,GGXCNL_NGDP
USA,2010,-10.992526,GGXCNL_NGDP
USA,2011,-9.715505,GGXCNL_NGDP
USA,2012,-8.113769,GGXCNL_NGDP
USA,2013,-4.560712,GGXCNL_NGDP
USA,2014,-4.026005,GGXCNL_NGDP
USA,2015,-3.529511,GGXCNL_NGDP
USA,2016,-4.356365,GGXCNL_NGDP
USA,2017,-4.794193,GGXCNL_NGDP
USA,2018,-5.334866,GGXCNL_NGDP
USA,2019,-5.805397,GGXCNL_NGDP
USA,2020,-14.126658,GGXCNL_NGDP
USA,2021,-11.460685,GGXCNL_NGDP
USA,2022,-3.721746,GGXCNL_NGDP
USA,2023,-7.887155,GGXCNL_NGDP
USA,2024,-7.858455,GGXCNL_NGDP
USA,2025,-6.824188,GGXCNL_NGDP
USA,2026,-7.501779,GGXCNL_NGDP
USA,2027,-7.373585,GGXCNL_NGDP
USA,2028,-7.594646,GGXCNL_NGDP
USA,2029,-7.452895,GGXCNL_NGDP
USA,2030,-7.46521,GGXCNL_NGDP
USA,2031,-7.388671,GGXCNL_NGDP
AUS,1990,1.868098,GGXONLB_NGDP
AUS,1991,-0.97659,GGXONLB_NGDP
AUS,1992,-3.110879,GGXONLB_NGDP
AUS,1993,-2.893771,GGXONLB_NGDP
AUS,1994,-1.780637,GGXONLB_NGDP
AUS,1995,-0.497489,GGXONLB_NGDP
AUS,1996,0.567265,GGXONLB_NGDP
AUS,1997,1.218345,GGXONLB_NGDP
AUS,1998,1.140452,GGXONLB_NGDP
AUS,1999,1.643311,GGXONLB_NGDP
AUS,2000,1.922566,GGXONLB_NGDP
AUS,2001,0.686009,GGXONLB_NGDP
AUS,2002,0.84971,GGXONLB_NGDP
AUS,2003,1.340677,GGXONLB_NGDP
AUS,2004,1.31023,GGXONLB_NGDP
AUS,2005,1.561007,GGXONLB_NGDP
AUS,2006,1.464231,GGXONLB_NGDP
AUS,2007,1.280248,GGXONLB_NGDP
AUS,2008,-1.128751,GGXONLB_NGDP
AUS,2009,-4.509365,GGXONLB_NGDP
AUS,2010,-4.866271,GGXONLB_NGDP
AUS,2011,-4.070966,GGXONLB_NGDP
AUS,2012,-2.855477,GGXONLB_NGDP
AUS,2013,-2.064382,GGXONLB_NGDP
AUS,2014,-2.070332,GGXONLB_NGDP
AUS,2015,-1.862573,GGXONLB_NGDP
AUS,2016,-1.515641,GGXONLB_NGDP
AUS,2017,-0.844804,GGXONLB_NGDP
AUS,2018,-0.411147,GGXONLB_NGDP
AUS,2019,-3.572025,GGXONLB_NGDP
AUS,2020,-7.806769,GGXONLB_NGDP
AUS,2021,-5.506714,GGXONLB_NGDP
AUS,2022,-1.460835,GGXONLB_NGDP
AUS,2023,-0.534147,GGXONLB_NGDP
AUS,2024,-1.369652,GGXONLB_NGDP
AUS,2025,-1.716953,GGXONLB_NGDP
AUS,2026,-1.34072,GGXONLB_NGDP
AUS,2027,-1.038388,GGXONLB_NGDP
AUS,2028,-0.934591,GGXONLB_NGDP
AUS,2029,-0.713104,GGXONLB_NGDP
AUS,2030,-0.549654,GGXONLB_NGDP
AUS,2031,-0.529562,GGXONLB_NGDP
CAN,1980,-2.670072,GGXONLB_NGDP
CAN,1981,-2.208449,GGXONLB_NGDP
CAN,1982,-5.244203,GGXONLB_NGDP
CAN,1983,-6.242583,GGXONLB_NGDP
CAN,1984,-5.613806,GGXONLB_NGDP
CAN,1985,-5.721691,GGXONLB_NGDP
CAN,1986,-3.468659,GGXONLB_NGDP
CAN,1987,-1.660526,GGXONLB_NGDP
CAN,1988,-0.418412,GGXONLB_NGDP
CAN,1989,-0.217845,GGXONLB_NGDP
CAN,1990,-0.857511,GGXONLB_NGDP
CAN,1991,-3.166409,GGXONLB_NGDP
CAN,1992,-3.973492,GGXONLB_NGDP
CAN,1993,-3.726054,GGXONLB_NGDP
CAN,1994,-1.866859,GGXONLB_NGDP
CAN,1995,0.084654,GGXONLB_NGDP
CAN,1996,2.140646,GGXONLB_NGDP
CAN,1997,4.7199,GGXONLB_NGDP
CAN,1998,4.797841,GGXONLB_NGDP
CAN,1999,5.760536,GGXONLB_NGDP
CAN,2000,5.658588,GGXONLB_NGDP
CAN,2001,3.380126,GGXONLB_NGDP
CAN,2002,2.255855,GGXONLB_NGDP
CAN,2003,1.644634,GGXONLB_NGDP
CAN,2004,2.258464,GGXONLB_NGDP
CAN,2005,2.532446,GGXONLB_NGDP
CAN,2006,2.410591,GGXONLB_NGDP
CAN,2007,2.367999,GGXONLB_NGDP
CAN,2008,0.465529,GGXONLB_NGDP
CAN,2009,-2.776049,GGXONLB_NGDP
CAN,2010,-3.900188,GGXONLB_NGDP
CAN,2011,-2.700862,GGXONLB_NGDP
CAN,2012,-1.821529,GGXONLB_NGDP
CAN,2013,-0.993562,GGXONLB_NGDP
CAN,2014,0.4507,GGXONLB_NGDP
CAN,2015,0.588262,GGXONLB_NGDP
CAN,2016,0.130731,GGXONLB_NGDP
CAN,2017,0.089366,GGXONLB_NGDP
CAN,2018,0.462455,GGXONLB_NGDP
CAN,2019,0.103606,GGXONLB_NGDP
CAN,2020,-10.45477,GGXONLB_NGDP
CAN,2021,-3.699911,GGXONLB_NGDP
CAN,2022,0.207251,GGXONLB_NGDP
CAN,2023,-0.037805,GGXONLB_NGDP
CAN,2024,-2.11568,GGXONLB_NGDP
CAN,2025,-2.093533,GGXONLB_NGDP
CAN,2026,-2.431095,GGXONLB_NGDP
CAN,2027,-2.01204,GGXONLB_NGDP
CAN,2028,-1.567588,GGXONLB_NGDP
CAN,2029,-1.277135,GGXONLB_NGDP
CAN,2030,-0.98258,GGXONLB_NGDP
CAN,2031,-0.846875,GGXONLB_NGDP
CZE,1995,-12.018915,GGXONLB_NGDP
CZE,1996,-2.517663,GGXONLB_NGDP
CZE,1997,-2.774887,GGXONLB_NGDP
CZE,1998,-3.694296,GGXONLB_NGDP
CZE,1999,-2.575382,GGXONLB_NGDP
CZE,2000,-3.400508,GGXONLB_NGDP
CZE,2001,-5.422226,GGXONLB_NGDP
CZE,2002,-6.015383,GGXONLB_NGDP
CZE,2003,-6.457264,GGXONLB_NGDP
CZE,2004,-1.806834,GGXONLB_NGDP
CZE,2005,-2.407729,GGXONLB_NGDP
CZE,2006,-1.56241,GGXONLB_NGDP
CZE,2007,-0.053829,GGXONLB_NGDP
CZE,2008,-1.357353,GGXONLB_NGDP
CZE,2009,-4.52662,GGXONLB_NGDP
CZE,2010,-3.130139,GGXONLB_NGDP
CZE,2011,-1.65446,GGXONLB_NGDP
CZE,2012,-2.765598,GGXONLB_NGDP
CZE,2013,-0.21288,GGXONLB_NGDP
CZE,2014,-1.003931,GGXONLB_NGDP
CZE,2015,0.245195,GGXONLB_NGDP
CZE,2016,1.463154,GGXONLB_NGDP
CZE,2017,2.090535,GGXONLB_NGDP
CZE,2018,1.456269,GGXONLB_NGDP
CZE,2019,0.769197,GGXONLB_NGDP
CZE,2020,-5.070365,GGXONLB_NGDP
CZE,2021,-4.359776,GGXONLB_NGDP
CZE,2022,-2.554174,GGXONLB_NGDP
CZE,2023,-3.19034,GGXONLB_NGDP
CZE,2024,-1.35809,GGXONLB_NGDP
CZE,2025,-1.354986,GGXONLB_NGDP
CZE,2026,-1.599276,GGXONLB_NGDP
CZE,2027,-1.784815,GGXONLB_NGDP
CZE,2028,-1.992491,GGXONLB_NGDP
CZE,2029,-2.206496,GGXONLB_NGDP
CZE,2030,-2.392553,GGXONLB_NGDP
CZE,2031,-2.392837,GGXONLB_NGDP
DEU,1991,-0.986234,GGXONLB_NGDP
DEU,1992,-0.020937,GGXONLB_NGDP
DEU,1993,-0.402825,GGXONLB_NGDP
DEU,1994,0.337211,GGXONLB_NGDP
DEU,1995,-6.34876,GGXONLB_NGDP
DEU,1996,-0.584944,GGXONLB_NGDP
DEU,1997,-0.000508,GGXONLB_NGDP
DEU,1998,0.38545,GGXONLB_NGDP
DEU,1999,0.925411,GGXONLB_NGDP
DEU,2000,1.060357,GGXONLB_NGDP
DEU,2001,-0.523746,GGXONLB_NGDP
DEU,2002,-1.457074,GGXONLB_NGDP
DEU,2003,-1.210946,GGXONLB_NGDP
DEU,2004,-0.900115,GGXONLB_NGDP
DEU,2005,-0.928749,GGXONLB_NGDP
DEU,2006,0.62753,GGXONLB_NGDP
DEU,2007,2.554303,GGXONLB_NGDP
DEU,2008,2.069571,GGXONLB_NGDP
DEU,2009,-0.831044,GGXONLB_NGDP
DEU,2010,-2.289486,GGXONLB_NGDP
DEU,2011,1.155517,GGXONLB_NGDP
DEU,2012,1.780601,GGXONLB_NGDP
DEU,2013,1.554938,GGXONLB_NGDP
DEU,2014,1.960482,GGXONLB_NGDP
DEU,2015,1.996255,GGXONLB_NGDP
DEU,2016,2.066406,GGXONLB_NGDP
DEU,2017,2.170165,GGXONLB_NGDP
DEU,2018,2.606617,GGXONLB_NGDP
DEU,2019,1.918084,GGXONLB_NGDP
DEU,2020,-3.916277,GGXONLB_NGDP
DEU,2021,-2.703197,GGXONLB_NGDP
DEU,2022,-1.348453,GGXONLB_NGDP
DEU,2023,-1.858159,GGXONLB_NGDP
DEU,2024,-1.854402,GGXONLB_NGDP
DEU,2025,-1.784927,GGXONLB_NGDP
DEU,2026,-2.834566,GGXONLB_NGDP
DEU,2027,-3.152059,GGXONLB_NGDP
DEU,2028,-2.848848,GGXONLB_NGDP
DEU,2029,-2.555348,GGXONLB_NGDP
DEU,2030,-2.350595,GGXONLB_NGDP
DEU,2031,-2.144476,GGXONLB_NGDP
ESP,1980,-2.019455,GGXONLB_NGDP
ESP,1981,-2.389807,GGXONLB_NGDP
ESP,1982,-5.504441,GGXONLB_NGDP
ESP,1983,-4.47735,GGXONLB_NGDP
ESP,1984,-4.517559,GGXONLB_NGDP
ESP,1985,-4.68341,GGXONLB_NGDP
ESP,1986,-3.277531,GGXONLB_NGDP
ESP,1987,-0.981055,GGXONLB_NGDP
ESP,1988,-0.837567,GGXONLB_NGDP
ESP,1989,-0.339917,GGXONLB_NGDP
ESP,1990,-1.079321,GGXONLB_NGDP
ESP,1991,-1.554898,GGXONLB_NGDP
ESP,1992,-0.666527,GGXONLB_NGDP
ESP,1993,-2.54757,GGXONLB_NGDP
ESP,1994,-2.283228,GGXONLB_NGDP
ESP,1995,-2.383006,GGXONLB_NGDP
ESP,1996,-1.352297,GGXONLB_NGDP
ESP,1997,0.216197,GGXONLB_NGDP
ESP,1998,1.009794,GGXONLB_NGDP
ESP,1999,1.854876,GGXONLB_NGDP
ESP,2000,1.646465,GGXONLB_NGDP
ESP,2001,2.034644,GGXONLB_NGDP
ESP,2002,1.945998,GGXONLB_NGDP
ESP,2003,1.637633,GGXONLB_NGDP
ESP,2004,1.655933,GGXONLB_NGDP
ESP,2005,2.715591,GGXONLB_NGDP
ESP,2006,3.375105,GGXONLB_NGDP
ESP,2007,2.95367,GGXONLB_NGDP
ESP,2008,-3.525609,GGXONLB_NGDP
ESP,2009,-9.923298,GGXONLB_NGDP
ESP,2010,-7.967265,GGXONLB_NGDP
ESP,2011,-7.737604,GGXONLB_NGDP
ESP,2012,-8.962474,GGXONLB_NGDP
ESP,2013,-4.525219,GGXONLB_NGDP
ESP,2014,-3.089565,GGXONLB_NGDP
ESP,2015,-2.675253,GGXONLB_NGDP
ESP,2016,-1.884561,GGXONLB_NGDP
ESP,2017,-0.865709,GGXONLB_NGDP
ESP,2018,-0.399496,GGXONLB_NGDP
ESP,2019,-1.001029,GGXONLB_NGDP
ESP,2020,-7.998927,GGXONLB_NGDP
ESP,2021,-4.722722,GGXONLB_NGDP
ESP,2022,-2.489274,GGXONLB_NGDP
ESP,2023,-1.540967,GGXONLB_NGDP
ESP,2024,-1.404477,GGXONLB_NGDP
ESP,2025,-0.365748,GGXONLB_NGDP
ESP,2026,0.290158,GGXONLB_NGDP
ESP,2027,0.143792,GGXONLB_NGDP
ESP,2028,0.295405,GGXONLB_NGDP
ESP,2029,0.346488,GGXONLB_NGDP
ESP,2030,0.372675,GGXONLB_NGDP
ESP,2031,0.372948,GGXONLB_NGDP
FRA,1980,1.379991,GGXONLB_NGDP
FRA,1981,-0.275564,GGXONLB_NGDP
FRA,1982,-0.682001,GGXONLB_NGDP
FRA,1983,-1.153925,GGXONLB_NGDP
FRA,1984,-1.203513,GGXONLB_NGDP
FRA,1985,-1.245946,GGXONLB_NGDP
FRA,1986,-1.399938,GGXONLB_NGDP
FRA,1987,-0.144371,GGXONLB_NGDP
FRA,1988,-0.716784,GGXONLB_NGDP
FRA,1989,0.167148,GGXONLB_NGDP
FRA,1990,-0.261769,GGXONLB_NGDP
FRA,1991,-0.579415,GGXONLB_NGDP
FRA,1992,-2.167634,GGXONLB_NGDP
FRA,1993,-3.72837,GGXONLB_NGDP
FRA,1994,-2.661429,GGXONLB_NGDP
FRA,1995,-2.22098,GGXONLB_NGDP
FRA,1996,-0.781211,GGXONLB_NGDP
FRA,1997,-0.686192,GGXONLB_NGDP
FRA,1998,0.499912,GGXONLB_NGDP
FRA,1999,1.124877,GGXONLB_NGDP
FRA,2000,1.268631,GGXONLB_NGDP
FRA,2001,1.20001,GGXONLB_NGDP
FRA,2002,-0.536295,GGXONLB_NGDP
FRA,2003,-1.564088,GGXONLB_NGDP
FRA,2004,-1.04129,GGXONLB_NGDP
FRA,2005,-1.066083,GGXONLB_NGDP
FRA,2006,-0.282001,GGXONLB_NGDP
FRA,2007,-0.521401,GGXONLB_NGDP
FRA,2008,-0.866412,GGXONLB_NGDP
FRA,2009,-5.141628,GGXONLB_NGDP
FRA,2010,-4.865934,GGXONLB_NGDP
FRA,2011,-2.814298,GGXONLB_NGDP
FRA,2012,-2.706098,GGXONLB_NGDP
FRA,2013,-2.733367,GGXONLB_NGDP
